offset,IA,IB,IC,IN,VA,VB,VC,VN
1863,-13651,-12351,-11051,-14301,-220994,-223089,-226231,-219947
1864,-14301,-13651,-13001,-15601,-245084,-248226,-251368,-244036
1865,-16251,-15601,-14951,-17551,-281741,-283836,-288025,-279647
1866,-17551,-16901,-16251,-18851,-305831,-308973,-312115,-302689
1867,-19501,-18851,-18201,-20801,-341441,-344583,-347725,-338299
1868,-22101,-20801,-20151,-22751,-377051,-380193,-383336,-373909
1869,-23401,-22751,-21451,-24051,-401141,-404283,-406378,-396951
1870,-24701,-24051,-24051,-26001,-435704,-438846,-441988,-432562
1871,-26651,-25351,-24701,-27302,-458746,-461888,-465030,-455604
1872,-28602,-27302,-26651,-29252,-493309,-495403,-499593,-489119
1873,-29902,-28602,-27952,-29902,-516351,-519493,-522635,-512161
1874,-31202,-30552,-29902,-31852,-549866,-553008,-555103,-545677
1875,-33802,-32502,-31852,-33802,-582335,-585477,-589666,-579192
1876,-34452,-33802,-32502,-35102,-604329,-607471,-611661,-601187
1877,-36402,-35752,-34452,-37052,-636797,-639940,-643082,-633655
1878,-37702,-36402,-35752,-38352,-657745,-661934,-664029,-654603
1879,-39002,-38352,-37702,-40302,-689166,-693355,-695450,-686024
1880,-40302,-39652,-38352,-41602,-710113,-714302,-716397,-706971
1881,-42252,-40952,-40302,-42902,-741534,-744676,-748865,-736297
1882,-44202,-42902,-41602,-44852,-771907,-775049,-778192,-767718
1883,-44852,-43552,-42902,-46152,-791807,-794949,-798091,-786570
1884,-46802,-45502,-44852,-47452,-820086,-824275,-826370,-815897
1885,-47452,-46152,-45502,-48752,-838939,-842081,-845223,-834749
1886,-49402,-47452,-47452,-50052,-867217,-870359,-873502,-861981
1887,-50702,-48752,-48102,-51352,-885023,-888165,-891307,-879786
1888,-52002,-50052,-50052,-52652,-912254,-915396,-918538,-905970
1889,-53302,-51352,-50702,-53953,-937391,-940533,-943675,-932154
1890,-53953,-52652,-52002,-54603,-954149,-957291,-960433,-947864
1891,-55253,-53953,-53302,-55903,-978238,-981380,-985569,-971954
1892,-56553,-54603,-53953,-56553,-993948,-997090,-1000233,-987664
1893,-57203,-55903,-55253,-58503,-1016990,-1020132,-1023275,-1010706
1894,-58503,-57203,-55903,-59153,-1031653,-1034796,-1038985,-1024322
1895,-59803,-57853,-57203,-60453,-1053648,-1056790,-1059932,-1046317
1896,-60453,-59153,-58503,-61103,-1073548,-1077737,-1080880,-1066216
1897,-61103,-59803,-59153,-62403,-1087164,-1090306,-1093448,-1079832
1898,-61753,-61103,-59803,-63053,-1107064,-1110206,-1112300,-1097637
1899,-62403,-61753,-61103,-63703,-1118585,-1122774,-1124869,-1110206
1900,-63703,-63053,-61753,-64353,-1136390,-1139532,-1141627,-1128011
1901,-64353,-63703,-61753,-65003,-1147911,-1151053,-1153148,-1139532
1902,-65003,-64353,-63053,-66303,-1163621,-1167811,-1168858,-1155242
1903,-65653,-65003,-64353,-66953,-1178284,-1182474,-1183521,-1169905
1904,-66303,-65653,-64353,-67603,-1187711,-1191900,-1193995,-1179332
1905,-66953,-66303,-65653,-67603,-1201326,-1204468,-1206563,-1192947
1906,-67603,-66953,-66303,-68253,-1209705,-1213895,-1214942,-1201326
1907,-68253,-67603,-66303,-68903,-1221226,-1225416,-1227510,-1212847
1908,-68253,-67603,-66953,-69553,-1228558,-1231700,-1233795,-1219132
1909,-68903,-68253,-67603,-70203,-1237984,-1242173,-1244268,-1229605
1910,-69553,-68903,-68253,-70203,-1247410,-1250552,-1252647,-1237984
1911,-69553,-68903,-68253,-70853,-1252647,-1255789,-1257884,-1244268
1912,-70203,-69553,-68903,-70853,-1258931,-1263121,-1265215,-1251600
1913,-70203,-69553,-68903,-71503,-1264168,-1267310,-1269405,-1254742
1914,-70853,-70203,-69553,-72153,-1269405,-1272547,-1274642,-1259979
1915,-71503,-70203,-69553,-72153,-1273594,-1275689,-1278831,-1264168
1916,-70853,-70203,-70203,-72153,-1275689,-1278831,-1281973,-1266263
1917,-70853,-70203,-70203,-72153,-1277784,-1280926,-1284068,-1268358
1918,-71503,-70203,-70203,-72153,-1278831,-1281973,-1285115,-1270452
1919,-71503,-70853,-70203,-72153,-1278831,-1283021,-1285115,-1270452
1920,-71503,-70203,-70203,-72153,-1279879,-1283021,-1286163,-1270452
1921,-71503,-70203,-69553,-72153,-1278831,-1280926,-1284068,-1269405
1922,-71503,-70203,-69553,-72153,-1275689,-1278831,-1281973,-1267310
1923,-71503,-70203,-69553,-72153,-1273594,-1276736,-1279879,-1265215
1924,-70853,-69553,-68903,-71503,-1269405,-1273594,-1276736,-1261026
1925,-70853,-69553,-68903,-71503,-1267310,-1270452,-1273594,-1258931
1926,-70853,-68903,-68903,-70853,-1261026,-1264168,-1267310,-1252647
1927,-70203,-68903,-68253,-70853,-1255789,-1259979,-1263121,-1248458
1928,-70203,-68903,-68253,-70203,-1248458,-1252647,-1255789,-1241126
1929,-69553,-68253,-67603,-70203,-1240079,-1243221,-1247410,-1232747
1930,-69553,-67603,-67603,-69553,-1233795,-1237984,-1241126,-1226463
1931,-68253,-67603,-66953,-68903,-1223321,-1227510,-1230652,-1215989
1932,-68253,-66953,-66303,-68253,-1215989,-1220179,-1223321,-1208658
1933,-67603,-66303,-65653,-67603,-1203421,-1207611,-1210753,-1197137
1934,-67603,-65653,-65003,-67603,-1196090,-1199232,-1202374,-1187711
1935,-66303,-65003,-64353,-66953,-1181426,-1184569,-1188758,-1175142
1936,-65653,-64353,-63703,-65653,-1166763,-1170953,-1174095,-1160479
1937,-65003,-63703,-63053,-65653,-1157337,-1160479,-1163621,-1150006
1938,-63703,-63053,-61753,-64353,-1140579,-1143721,-1146863,-1133248
1939,-63703,-62403,-61103,-63703,-1129058,-1132200,-1135342,-1121727
1940,-62403,-61103,-60453,-63053,-1111253,-1114395,-1117537,-1103922
1941,-61753,-60453,-59803,-62403,-1098685,-1102874,-1106016,-1091353
1942,-60453,-59803,-58503,-61103,-1079832,-1082974,-1086116,-1072501
1943,-59153,-58503,-57203,-60453,-1058885,-1063074,-1065169,-1052601
1944,-58503,-57203,-56553,-59803,-1045269,-1048411,-1051553,-1037938
1945,-57203,-56553,-55253,-58503,-1023275,-1026417,-1029559,-1016990
1946,-56553,-55253,-54603,-57853,-1008611,-1011754,-1014896,-1001280
1947,-55253,-53953,-53302,-56553,-985569,-987664,-990806,-978238
1948,-53953,-53302,-52652,-55253,-968812,-973001,-975096,-962527
1949,-53302,-52002,-51352,-53953,-944722,-947864,-951006,-937391
1950,-51352,-50052,-49402,-52652,-918538,-922728,-924822,-913301
1951,-50702,-49402,-48752,-51352,-901780,-904922,-908065,-895496
1952,-49402,-48102,-47452,-50052,-874549,-877691,-880833,-869312
1953,-48102,-47452,-46802,-48752,-856744,-859886,-863028,-851507
1954,-46802,-45502,-44852,-47452,-828465,-831607,-834749,-823228
1955,-46152,-44852,-43552,-46802,-809612,-812755,-815897,-804376
1956,-44202,-42902,-42252,-44852,-780286,-783428,-786570,-776097
1957,-42252,-41602,-40952,-42902,-750960,-754102,-757244,-744676
1958,-41602,-40302,-39652,-42252,-728965,-733155,-735250,-724776
1959,-39652,-39002,-37702,-40302,-698592,-701734,-704876,-694402
1960,-38352,-37702,-37052,-39002,-677645,-680787,-683929,-673455
1961,-36402,-35752,-35102,-37702,-646224,-649366,-652508,-642034
1962,-35752,-34452,-33802,-36402,-625276,-627371,-631561,-621087
1963,-33802,-32502,-31852,-34452,-591761,-595950,-598045,-588619
1964,-31852,-31202,-29902,-32502,-559293,-561387,-564529,-555103
1965,-31202,-29252,-29252,-31852,-536251,-539393,-542535,-533108
1966,-29252,-27952,-27302,-29902,-502735,-505877,-509019,-499593
1967,-27952,-26001,-26001,-28602,-479693,-482835,-485977,-476551
1968,-26001,-24701,-24051,-26651,-446177,-448272,-451414,-441988
1969,-24701,-23401,-22751,-25351,-422088,-425230,-427325,-418946
1970,-22101,-21451,-20801,-23401,-387525,-389620,-391714,-383336
1971,-20801,-19501,-18851,-21451,-351915,-354009,-357151,-348773
1972,-18851,-18201,-17551,-20151,-327825,-329920,-333062,-324683
1973,-17551,-16251,-15601,-18201,-292215,-294310,-297452,-289073
1974,-16251,-14951,-14301,-16901,-268126,-270220,-273362,-264983
1975,-14301,-13001,-12351,-14301,-231468,-233563,-236705,-229373
1976,-13001,-11701,-11051,-13001,-206331,-209473,-212615,-204236
1977,-11051,-9751,-9101,-11701,-169673,-171768,-175958,-168626
1978,-8451,-7801,-6501,-9751,-133016,-135110,-139300,-131968
1979,-7151,-6501,-5851,-8451,-107879,-109974,-114163,-106832
1980,-5201,-3901,-3251,-6501,-71221,-73316,-77505,-71221
1981,-3901,-3251,-1951,-4551,-46084,-48179,-52369,-46084
1982,-1951,-1301,650,-2601,-8379,-11521,-14664,-8379
1983,0,650,1950,-1301,16757,13615,10473,16757
1984,1950,3250,3900,1300,53415,50273,47131,53415
1985,4550,5200,5850,3250,91120,87978,84836,90073
1986,5850,6500,7150,5200,116257,113115,109973,115209
1987,7800,8450,9750,6500,152915,150820,146630,150820
1988,9100,9750,11050,8450,177004,174909,170720,175957
1989,11050,11700,13000,10400,213662,211567,207377,212614
1990,13000,13650,14300,11700,238798,236704,232514,236704
1991,14300,14950,16250,13650,275456,272314,269172,273361
1992,16250,17550,18200,15600,311066,308972,304782,308972
1993,18200,18850,19500,16900,335156,333061,328872,333061
1994,20150,20800,21450,18850,370766,368671,364482,368671
1995,21450,22100,23400,20150,394856,392761,388571,391713
1996,22750,23400,24700,22100,430466,427324,424182,427324
1997,24050,24700,26000,23400,453508,450366,447224,450366
1998,26000,26650,27951,25350,487023,485976,481787,483881
1999,27301,28601,29901,27301,521586,520539,516350,518444
2000,29251,29901,31201,28601,544628,542534,538344,541486
2001,31201,31851,32501,30551,578144,576049,572907,575002
2002,32501,33151,33801,31201,600139,598044,594902,596997
2003,34451,35101,35751,33151,632607,630512,627370,628418
2004,35101,35751,37051,34451,654602,652507,648317,650412
2005,37051,38351,38351,35751,686023,683928,680786,681833
2006,39001,39651,40301,37701,716396,715349,711159,713254
2007,39651,40951,41601,39001,738391,736296,732107,733154
2008,41601,42251,42901,40301,768764,767717,763527,764575
2009,42251,43551,44201,41601,788664,787617,783427,784475
2010,44201,44851,45501,42901,817990,815896,811706,812754
2011,45501,46151,46801,44201,837890,835795,830559,832653
2012,46801,48101,48751,45501,866169,863027,858837,859885
2013,48101,49401,50051,46801,892353,890258,886069,887116
2014,49401,50051,51351,48101,911206,908064,904921,904921
2015,50701,51351,52001,50051,936342,934248,930058,931106
2016,51351,52651,53301,50701,953100,951005,946816,946816
2017,52651,53952,54602,52001,977190,976142,971953,971953
2018,53952,54602,55902,53301,993947,991853,988711,988711
2019,54602,55252,56552,54602,1016989,1015942,1011753,1010705
2020,55902,57202,57852,55252,1040031,1037937,1033747,1033747
2021,56552,57852,58502,55902,1054694,1052600,1048410,1047363
2022,57852,59152,59802,57202,1075642,1073547,1069358,1068310
2023,58502,59802,60452,57852,1089257,1087163,1084021,1081926
2024,59152,61102,61752,59152,1109157,1107063,1102873,1101826
2025,60452,61752,62402,59802,1120678,1119631,1115442,1113347
2026,61102,62402,63702,61102,1139531,1137436,1133247,1131152
2027,62402,63702,64352,61752,1156289,1155241,1150005,1148957
2028,63052,63702,65002,61752,1167810,1165715,1161526,1159431
2029,63702,65002,65652,63052,1182473,1181425,1176189,1174094
2030,64352,65652,66302,63702,1192946,1190852,1186662,1184568
2031,65002,66302,66952,64352,1206562,1205515,1200278,1198183
2032,66302,66952,67602,65002,1214941,1212846,1208657,1207610
2033,66302,66952,68252,65652,1227509,1225415,1221225,1219131
2034,66952,68252,68902,66302,1237983,1236936,1232746,1229604
2035,68252,68252,68902,66952,1245315,1243220,1239030,1236936
2036,68252,68902,69552,66952,1254741,1252646,1248457,1245315
2037,68902,68902,69552,67602,1259978,1258930,1254741,1251599
2038,68902,69552,70202,67602,1267309,1265214,1262072,1258930
2039,68902,69552,70852,68252,1271499,1270451,1266262,1263120
2040,69552,70202,70852,68252,1277783,1275688,1272546,1269404
2041,69552,70202,70852,68902,1283020,1280925,1276735,1273593
2042,70202,70202,70852,68902,1285114,1283020,1279878,1276735
2043,70202,70852,71502,69552,1288256,1286162,1281972,1279878
2044,70202,70852,70852,68902,1290351,1287209,1284067,1280925
2045,70202,70852,70852,68902,1290351,1288256,1285114,1281972
2046,70202,70202,71502,68902,1291399,1289304,1285114,1283020
2047,70202,70202,70852,68902,1290351,1288256,1284067,1281972
2048,70202,70202,71502,68902,1289304,1287209,1283020,1279878
2049,69552,70202,70852,68902,1287209,1285114,1281972,1278830
2050,69552,70202,70852,68902,1284067,1281972,1277783,1274641
2051,69552,69552,70852,68902,1280925,1278830,1274641,1271499
2052,68902,69552,70852,68252,1275688,1273593,1269404,1267309
2053,68902,69552,70202,68252,1271499,1269404,1266262,1263120
2054,68902,68902,70202,67602,1265214,1263120,1258930,1255788
2055,67602,68252,69552,67602,1256836,1254741,1250551,1248457
2056,67602,67602,69552,66952,1250551,1248457,1245315,1242172
2057,66952,67602,68902,66302,1241125,1239030,1234841,1232746
2058,66952,67602,68902,66302,1234841,1232746,1227509,1225415
2059,66302,66952,68252,65652,1222273,1220178,1215988,1214941
2060,65652,66302,67602,65002,1214941,1211799,1208657,1206562
2061,65002,65652,66952,64352,1201325,1199231,1195041,1192946
2062,64352,65002,66302,63702,1186662,1184568,1181425,1179331
2063,63702,64352,65652,63052,1177236,1175141,1170952,1169904
2064,63052,63702,64352,62402,1160478,1158383,1155241,1153147
2065,62402,63052,64352,61752,1150005,1146862,1143720,1141626
2066,61752,62402,63052,60452,1132199,1130105,1126963,1124868
2067,61102,61752,62402,59802,1119631,1117536,1114394,1113347
2068,59802,60452,61102,59152,1101826,1099731,1095542,1094494
2069,58502,59802,60452,57852,1081926,1078784,1075642,1074594
2070,57852,58502,59152,57202,1067263,1066215,1062026,1060979
2071,56552,57852,58502,55902,1046316,1044221,1041079,1040031
2072,55902,56552,57852,55252,1031652,1029558,1025368,1025368
2073,54602,55252,55902,53301,1008610,1007563,1002326,1002326
2074,53952,53952,55252,53301,992900,990805,987663,986616
2075,52651,52651,53952,52001,968811,966716,962526,962526
2076,51351,51351,52651,50051,943674,941579,937390,937390
2077,50051,50701,51351,49401,926916,924821,920632,920632
2078,48751,49401,50051,47451,899685,898637,894448,894448
2079,47451,48101,49401,46801,881879,880832,876643,876643
2080,46151,46151,47451,45501,854648,852553,849411,849411
2081,44851,44851,46151,43551,826369,824274,821132,821132
2082,43551,44201,44851,42251,807517,805422,801233,802280
2083,41601,42251,43551,40951,778191,776096,771906,771906
2084,40301,41601,42251,39651,758291,756196,752006,753054
2085,39001,39651,40951,38351,725822,723728,720586,721633
2086,37701,38351,39651,37051,705922,703828,699638,700686
2087,35751,37051,37701,35101,674502,672407,668217,670312
2088,34451,35101,36401,33801,642033,639939,635749,637844
2089,33151,33801,35101,32501,620039,618991,614802,616897
2090,31201,32501,33151,30551,587570,586523,582334,584428
2091,30551,31201,31851,29251,565576,563481,559292,561386
2092,27951,29251,30551,27951,532060,529965,525776,528918
2093,27301,27951,28601,26650,509018,506923,502734,505876
2094,24700,26000,27301,24700,474455,473408,468171,471313
2095,23400,24050,25350,22750,439892,437797,433608,436750
2096,22750,22750,24050,21450,416850,414755,409519,413708
2097,20150,20800,21450,19500,381240,378098,374956,378098
2098,18850,19500,20800,18200,358198,355056,351914,355056
2099,16900,17550,18850,16250,321540,319445,315256,318398
2100,15600,16250,16900,14300,297451,295356,291167,295356
2101,13650,14300,15600,12350,261840,258698,255556,258698
2102,11700,12350,13000,10400,224135,222041,218898,223088
2103,9750,11050,11700,9750,200046,196904,194809,198999
2104,7800,8450,9750,7150,163388,160246,157104,162341
2105,6500,7800,8450,5850,138251,136157,133015,138251
2106,4550,5200,6500,3900,101594,98452,95310,101594
2107,3250,3900,5200,2600,77504,73315,71220,76457
2108,1300,1950,2600,650,39799,36657,34562,39799
2109,-1301,0,650,-1951,3142,0,-4190,3142
2110,-2601,-1951,-1301,-3251,-23042,-26185,-29327,-23042
2111,-5201,-3901,-3251,-4551,-59700,-63890,-65984,-59700
2112,-5851,-5201,-4551,-6501,-85884,-87979,-91121,-84837
2113,-7801,-7151,-6501,-8451,-122542,-125684,-127779,-121495
2114,-9751,-8451,-7801,-9751,-146631,-149773,-152916,-145584
2115,-11701,-10401,-9751,-12351,-183289,-186431,-189573,-182242
2116,-13001,-12351,-11701,-13651,-219947,-223089,-226231,-218899
2117,-14951,-13651,-13001,-15601,-245084,-248226,-250320,-242989
2118,-16901,-15601,-14951,-17551,-280694,-283836,-286978,-279647
2119,-18201,-16901,-16251,-18851,-304783,-307925,-311067,-302689
2120,-19501,-18851,-18201,-20801,-341441,-344583,-347725,-338299
2121,-21451,-20151,-19501,-22101,-365530,-367625,-371815,-362388
2122,-23401,-22101,-21451,-24051,-400093,-403235,-406378,-397999
2123,-25351,-24051,-23401,-26001,-435704,-437798,-441988,-432562
2124,-26651,-25351,-24051,-27302,-458746,-460840,-465030,-454556
2125,-28602,-27952,-26651,-29252,-493309,-496451,-498545,-489119
2126,-29902,-28602,-27952,-30552,-515303,-518445,-521587,-512161
2127,-31202,-30552,-29252,-32502,-548819,-553008,-555103,-545677
2128,-32502,-31202,-31202,-33802,-571861,-573956,-578145,-567671
2129,-34452,-33802,-33152,-35102,-604329,-607471,-610613,-600140
2130,-36402,-35102,-34452,-37052,-636797,-639940,-643082,-632608
2131,-37702,-36402,-35752,-38352,-657745,-660887,-664029,-654603
2132,-39002,-38352,-37702,-39652,-690213,-693355,-695450,-684976
2133,-40302,-39002,-38352,-40952,-710113,-713255,-716397,-705923
2134,-41602,-40952,-40302,-42902,-741534,-743629,-746771,-736297
2135,-42902,-41602,-41602,-43552,-761434,-765623,-767718,-757244
2136,-44852,-43552,-43552,-45502,-791807,-794949,-798091,-786570
2137,-46802,-45502,-44852,-47452,-820086,-823228,-826370,-814849
2138,-47452,-46802,-46152,-48752,-838939,-843128,-845223,-833702
2139,-49402,-47452,-47452,-50052,-867217,-870359,-873502,-860933
2140,-50052,-48752,-48752,-50702,-885023,-888165,-891307,-878738
2141,-51352,-50052,-50052,-52652,-911207,-914349,-917491,-904922
2142,-52652,-51352,-50702,-53302,-929012,-932154,-935296,-921680
2143,-53953,-52652,-52002,-54603,-954149,-957291,-959385,-946817
2144,-55253,-53953,-53953,-55903,-978238,-981380,-984522,-970906
2145,-55903,-54603,-54603,-57203,-993948,-997090,-999185,-986617
2146,-57203,-56553,-55903,-57853,-1016990,-1020132,-1023275,-1009659
2147,-57853,-56553,-55903,-59153,-1032701,-1034796,-1036890,-1024322
2148,-59153,-57853,-57203,-59803,-1053648,-1056790,-1058885,-1045269
2149,-59803,-58503,-58503,-60453,-1067264,-1070406,-1072501,-1059932
2150,-61103,-59803,-59153,-61753,-1086116,-1089258,-1092401,-1079832
2151,-61753,-60453,-60453,-63053,-1106016,-1109158,-1112300,-1098685
2152,-62403,-61753,-61103,-63053,-1118585,-1121727,-1123821,-1110206
2153,-63703,-62403,-61753,-64353,-1136390,-1139532,-1141627,-1128011
2154,-64353,-63053,-62403,-65003,-1146863,-1150006,-1153148,-1139532
2155,-65003,-63703,-63053,-65653,-1162574,-1165716,-1168858,-1155242
2156,-65653,-64353,-63703,-66303,-1173048,-1176190,-1179332,-1165716
2157,-66303,-65653,-65003,-66953,-1187711,-1190853,-1192947,-1180379
2158,-66953,-66303,-65653,-67603,-1201326,-1204468,-1206563,-1192947
2159,-67603,-66953,-65653,-68253,-1208658,-1212847,-1214942,-1201326
2160,-68253,-67603,-66303,-68903,-1220179,-1223321,-1227510,-1212847
2161,-68903,-67603,-66303,-68903,-1227510,-1230652,-1233795,-1220179
2162,-69553,-68253,-66953,-69553,-1236937,-1241126,-1244268,-1230652
2163,-69553,-68903,-67603,-70203,-1244268,-1247410,-1250552,-1235889
2164,-70203,-68903,-68253,-70853,-1251600,-1255789,-1257884,-1244268
2165,-70853,-69553,-68903,-70853,-1258931,-1263121,-1265215,-1250552
2166,-70853,-69553,-68253,-71503,-1263121,-1266263,-1269405,-1254742
2167,-70853,-70203,-68903,-71503,-1268358,-1271500,-1274642,-1261026
2168,-70853,-70203,-68903,-72153,-1271500,-1274642,-1277784,-1263121
2169,-70853,-70203,-69553,-72153,-1275689,-1278831,-1280926,-1267310
2170,-71503,-70203,-69553,-72153,-1276736,-1279879,-1281973,-1268358
2171,-71503,-70203,-69553,-72153,-1278831,-1281973,-1284068,-1270452
2172,-71503,-70203,-69553,-72153,-1279879,-1283021,-1285115,-1271500
2173,-71503,-70203,-69553,-72153,-1279879,-1283021,-1285115,-1270452
2174,-71503,-70203,-69553,-71503,-1278831,-1281973,-1284068,-1269405
2175,-70853,-70203,-69553,-72153,-1277784,-1279879,-1283021,-1268358
2176,-70853,-70203,-69553,-72153,-1273594,-1276736,-1280926,-1265215
2177,-70853,-69553,-68903,-71503,-1271500,-1274642,-1277784,-1263121
2178,-70853,-69553,-68903,-71503,-1267310,-1270452,-1273594,-1258931
2179,-70203,-69553,-68903,-71503,-1261026,-1264168,-1267310,-1252647
2180,-70203,-68903,-68253,-70853,-1256837,-1259979,-1263121,-1247410
2181,-69553,-68253,-68253,-70203,-1249505,-1252647,-1255789,-1241126
2182,-69553,-68253,-67603,-70203,-1243221,-1246363,-1250552,-1234842
2183,-68903,-67603,-66953,-70203,-1234842,-1236937,-1241126,-1226463
2184,-68903,-66953,-66953,-69553,-1228558,-1230652,-1233795,-1219132
2185,-68253,-66953,-66303,-68903,-1217037,-1220179,-1223321,-1207611
2186,-67603,-66303,-65653,-68253,-1204468,-1207611,-1210753,-1196090
2187,-66953,-65653,-65003,-67603,-1196090,-1199232,-1202374,-1187711
2188,-66303,-65003,-64353,-66953,-1182474,-1185616,-1188758,-1175142
2189,-65653,-65003,-63703,-66303,-1173048,-1176190,-1179332,-1164669
2190,-65003,-63703,-63053,-65653,-1157337,-1161527,-1163621,-1148958
2191,-64353,-63703,-62403,-65003,-1145816,-1150006,-1152100,-1138485
2192,-63703,-62403,-61753,-64353,-1130106,-1133248,-1135342,-1121727
2193,-62403,-61103,-60453,-63053,-1112300,-1115443,-1117537,-1103922
2194,-61753,-60453,-59803,-62403,-1099732,-1102874,-1106016,-1092401
2195,-60453,-59153,-58503,-61103,-1079832,-1082974,-1086116,-1073548
2196,-59803,-58503,-57853,-60453,-1066216,-1069359,-1072501,-1058885
2197,-58503,-57203,-56553,-59153,-1046317,-1049459,-1051553,-1038985
2198,-57853,-56553,-55903,-58503,-1030606,-1033748,-1036890,-1024322
2199,-57203,-55253,-54603,-57203,-1008611,-1010706,-1014896,-1001280
2200,-55903,-53953,-53953,-55903,-985569,-988712,-990806,-979285
2201,-54603,-52652,-52652,-55253,-969859,-971954,-975096,-963575
2202,-52652,-51352,-51352,-53953,-944722,-947864,-951006,-938438
2203,-52652,-50702,-50702,-53302,-927964,-931107,-933201,-921680
2204,-50702,-49402,-48752,-51352,-901780,-904922,-908065,-896544
2205,-49402,-48752,-48102,-50052,-885023,-887117,-890259,-878738
2206,-48102,-46802,-46802,-48752,-857791,-859886,-863028,-851507
2207,-46152,-45502,-45502,-47452,-829512,-831607,-834749,-824275
2208,-45502,-44202,-44202,-46152,-810660,-813802,-815897,-804376
2209,-43552,-42902,-42252,-44852,-781334,-784476,-786570,-776097
2210,-42252,-42252,-41602,-43552,-761434,-764576,-767718,-756197
2211,-40952,-40302,-39652,-42252,-730013,-733155,-736297,-725823
2212,-39652,-39002,-38352,-40952,-710113,-712208,-715350,-704876
2213,-37702,-37702,-37052,-39002,-678692,-681834,-684976,-674503
2214,-36402,-35752,-35102,-37702,-647271,-649366,-653555,-643082
2215,-35102,-34452,-33802,-36402,-626324,-628419,-631561,-621087
2216,-33802,-32502,-32502,-34452,-592808,-595950,-598045,-588619
2217,-32502,-31852,-31202,-33152,-570814,-573956,-577098,-566624
2218,-31202,-29902,-28602,-31852,-537298,-539393,-543582,-533108
2219,-29902,-28602,-27302,-30552,-514256,-517398,-520540,-511114
2220,-27302,-26651,-25351,-28602,-480740,-483882,-485977,-477598
2221,-26001,-24701,-24701,-26651,-446177,-448272,-451414,-443035
2222,-24701,-23401,-22751,-25351,-423135,-425230,-429419,-419993
2223,-22751,-21451,-20801,-23401,-387525,-390667,-393809,-385430
2224,-21451,-20151,-19501,-22101,-363436,-366578,-369720,-361341
2225,-19501,-18201,-17551,-20151,-327825,-330967,-334109,-325731
2226,-18201,-16901,-16251,-18851,-303736,-306878,-310020,-301641
2227,-16251,-14951,-14301,-16901,-267078,-270220,-274410,-266031
2228,-14301,-13001,-12351,-14951,-231468,-234610,-237752,-229373
2229,-12351,-11701,-11051,-13651,-207378,-210521,-213663,-206331
2230,-10401,-9101,-8451,-11701,-170721,-172815,-177005,-169673
2231,-9101,-7801,-7801,-9751,-145584,-148726,-151868,-144537
2232,-7151,-5851,-5201,-7801,-108926,-112068,-115210,-107879
2233,-5851,-4551,-3901,-6501,-83790,-86932,-90074,-83790
2234,-3251,-2601,-1951,-4551,-47132,-49227,-53416,-47132
2235,-1301,0,650,-2601,-10474,-12569,-15711,-10474
2236,0,1300,1950,-1301,15710,13615,9426,15710
2237,2600,3250,3900,1300,53415,50273,47131,53415
2238,3900,4550,5200,2600,77504,75410,72268,77504
2239,5850,7150,7150,4550,115209,113115,109973,114162
2240,7800,8450,9100,6500,152915,149772,146630,151867
2241,9100,9750,11050,8450,177004,173862,170720,175957
2242,11050,11700,12350,10400,213662,210520,208425,212614
2243,12350,13000,14300,11700,237751,235656,232514,236704
2244,14300,14950,16250,13650,274409,272314,268125,272314
2245,15600,16250,16900,14300,298498,296403,292214,297451
2246,17550,18200,19500,16900,335156,332014,328872,333061
2247,19500,20150,20800,18850,370766,367624,364482,368671
2248,20800,21450,22100,20150,393808,391713,388571,391713
2249,22750,23400,24050,22100,429418,426276,423134,427324
2250,24050,24700,25350,23400,452460,450366,446176,449318
2251,26000,26650,27301,25350,487023,484929,480739,484929
2252,27301,27951,29251,26650,510065,506923,504829,506923
2253,28601,29901,30551,27951,544628,541486,538344,541486
2254,30551,31851,32501,29901,577097,575002,571860,573955
2255,31851,33151,33801,31851,600139,596997,593855,595949
2256,33801,35101,35751,33151,632607,629465,626323,628418
2257,34451,36401,37051,34451,653554,651460,648317,649365
2258,36401,37701,39001,36401,686023,682880,679738,680786
2259,37701,39001,39651,37701,706970,703828,700686,701733
2260,39651,40301,41601,39001,737343,735249,731059,733154
2261,40951,42251,43551,40951,767717,766670,762480,763527
2262,42251,43551,44201,41601,788664,786569,782380,783427
2263,44201,44851,46151,43551,816943,815896,811706,812754
2264,44851,46151,47451,44851,835795,833701,830559,831606
2265,46801,47451,48751,46151,864074,863027,858837,858837
2266,48101,48751,49401,46801,882927,880832,876643,877690
2267,49401,50051,51351,48101,909111,908064,903874,903874
2268,50701,51351,52651,49401,935295,934248,930058,930058
2269,51351,52651,53301,50701,953100,951005,946816,946816
2270,52651,53301,54602,52001,977190,976142,971953,970905
2271,53952,54602,55902,52651,993947,991853,987663,987663
2272,55252,55902,56552,53952,1016989,1015942,1010705,1010705
2273,55902,56552,57852,54602,1031652,1030605,1026416,1025368
2274,57202,57852,58502,55902,1053647,1052600,1048410,1047363
2275,57852,59152,59802,57202,1075642,1073547,1069358,1068310
2276,59152,59802,61102,57852,1089257,1087163,1082973,1081926
2277,59802,60452,61752,59152,1109157,1107063,1102873,1100778
2278,60452,61102,62402,59802,1121726,1119631,1115442,1113347
2279,61752,62402,63702,61102,1139531,1137436,1133247,1132199
2280,62402,63052,64352,61102,1150005,1148957,1144768,1142673
2281,63052,64352,65002,62402,1166762,1165715,1161526,1159431
