offset,IA,IB,IC,IN,VA,VB,VC,VN
2322,2836056,2830856,2837356,2833456,12956932,12961122,12949601,12868954
2323,2743102,2738552,2745052,2741152,12537987,12542176,12529608,12452103
2324,2680700,2676150,2682650,2678100,12252057,12256246,12244725,12168268
2325,2585146,2581246,2586446,2583196,11814259,11818448,11806927,11734659
2326,2520144,2516244,2521444,2517544,11519950,11523092,11512618,11442445
2327,2420690,2416790,2421990,2418740,11065394,11069583,11059110,10991031
2328,2353738,2349838,2355038,2351788,10759564,10763753,10753280,10687296
2329,2250384,2247134,2252334,2248434,10290345,10293487,10283013,10220172
2330,2180831,2178231,2182781,2178881,9975089,9978231,9967757,9908057
2331,2075527,2072277,2076827,2073577,9492254,9495396,9485970,9428365
2332,2004025,2001424,2005975,2002075,9165477,9167571,9157098,9103682
2333,1895471,1892870,1897421,1894170,8670074,8672168,8662742,8612469
2334,1821368,1819418,1823318,1820068,8338060,8339107,8329681,8281502
2335,1710864,1708914,1712164,1708914,7833230,7833230,7824851,7779815
2336,1598409,1596459,1600359,1597109,7316880,7317928,7309549,7267654
2337,1522357,1520406,1524307,1521056,6970203,6971250,6962871,6923072
2338,1407952,1406002,1409902,1406652,6447569,6447569,6439190,6403579
2339,1329949,1328649,1331899,1328649,6094607,6095655,6087276,6052713
2340,1213595,1212945,1215545,1212295,5562547,5562547,5554168,5523794
2341,1135592,1134292,1136892,1133642,5205396,5204348,5198064,5169785
2342,1017288,1016638,1018588,1015338,4664956,4664956,4657625,4632488
2343,937335,937335,939285,936035,4300474,4300474,4294189,4271147
2344,817730,817080,819030,816430,3756892,3755845,3749560,3730708
2345,737127,737127,739077,736477,3391362,3389267,3384031,3367273
2346,616873,616873,618173,615573,2837307,2836260,2831023,2817407
2347,495968,495968,497268,494668,2286394,2284299,2280110,2270683
2348,414065,414065,415365,412765,1916675,1914580,1910390,1903059
2349,292510,293160,293811,291210,1356335,1354240,1350051,1346909
2350,210607,211907,212557,209957,986616,983474,980332,979284
2351,88403,89703,90353,87753,429418,426276,422087,425229
2352,7150,8450,9100,6500,57604,54462,51320,56557
2353,-115705,-114405,-113755,-116355,-502735,-506924,-510066,-500640
2354,-196958,-195658,-195658,-197608,-874549,-877691,-880833,-869312
2355,-319162,-317212,-317212,-319162,-1431746,-1435936,-1438030,-1422320
2356,-400416,-398465,-398465,-400416,-1800418,-1804608,-1806702,-1788897
2357,-522620,-520020,-520670,-522620,-2358663,-2362852,-2364947,-2342952
2358,-643525,-640925,-641575,-643525,-2909576,-2914813,-2916908,-2890723
2359,-723478,-720878,-722178,-724128,-3276153,-3281390,-3282437,-3255206
2360,-843732,-841132,-842432,-843732,-3826019,-3831256,-3832303,-3800882
2361,-923035,-919785,-922385,-923685,-4191549,-4196786,-4196786,-4163270
2362,-1042640,-1039389,-1041340,-1042640,-4731988,-4737225,-4737225,-4700567
2363,-1121943,-1118042,-1120642,-1121943,-5090187,-5096471,-5097518,-5057718
2364,-1238947,-1235697,-1237647,-1238947,-5630626,-5636910,-5635863,-5592921
2365,-1316300,-1313050,-1315650,-1316300,-5983588,-5990919,-5989872,-5942740
2366,-1432654,-1428754,-1432004,-1432654,-6511459,-6517743,-6516696,-6467470
2367,-1509357,-1505457,-1508057,-1509357,-6862326,-6869657,-6868610,-6816242
2368,-1623111,-1618561,-1621811,-1622461,-7380770,-7389149,-7387055,-7331544
2369,-1734915,-1730365,-1733615,-1734915,-7890836,-7899215,-7897121,-7838468
2370,-1809018,-1804468,-1808368,-1809018,-8231229,-8239608,-8237514,-8175719
2371,-1919522,-1914322,-1918222,-1918872,-8730822,-8739201,-8737106,-8672169
2372,-1991675,-1986475,-1990375,-1991675,-9061789,-9072262,-9069120,-9002089
2373,-2098929,-2093079,-2097629,-2098279,-9549860,-9560334,-9556144,-9487018
2374,-2169132,-2163932,-2167832,-2168482,-9872448,-9882922,-9878732,-9807511
2375,-2273136,-2267285,-2271836,-2272486,-10347951,-10358425,-10353188,-10278825
2376,-2342038,-2336188,-2340738,-2341388,-10661113,-10671586,-10667397,-10590939
2377,-2442792,-2436942,-2441492,-2442142,-11120905,-11131379,-11126142,-11046542
2378,-2508444,-2502594,-2507144,-2508444,-11421498,-11431972,-11427783,-11345041
2379,-2605948,-2600098,-2605298,-2605298,-11865580,-11877101,-11871865,-11787028
2380,-2669651,-2663150,-2668350,-2669000,-12158842,-12169316,-12165126,-12078195
2381,-2763254,-2756754,-2762604,-2762604,-12585119,-12595593,-12590356,-12501330
2382,-2855557,-2849057,-2854257,-2854257,-13005112,-13016633,-13010349,-12918181
2383,-2914710,-2908209,-2914060,-2914060,-13275332,-13286853,-13280568,-13186306
2384,-3002463,-2995313,-3001163,-3001163,-13676472,-13687993,-13680661,-13584304
2385,-3059015,-3051865,-3058365,-3058365,-13936218,-13947739,-13941455,-13843003
2386,-3142218,-3135068,-3140918,-3140918,-14316411,-14326884,-14320600,-14219006
2387,-3196170,-3189020,-3195520,-3194870,-14562541,-14574062,-14567778,-14464089
2388,-3275473,-3268323,-3274823,-3274173,-14920740,-14933308,-14924929,-14820193
2389,-3326175,-3319025,-3325525,-3324875,-15155349,-15167917,-15159538,-15053755
2390,-3400278,-3393128,-3399628,-3398978,-15493647,-15506216,-15497837,-15388911
2391,-3448380,-3440579,-3447080,-3447080,-15713594,-15726162,-15717783,-15606763
2392,-3517282,-3510132,-3516632,-3516632,-16027803,-16041418,-16033039,-15919924
2393,-3583585,-3575784,-3582935,-3582285,-16333633,-16346201,-16338870,-16223660
2394,-3626486,-3618686,-3625836,-3625186,-16527395,-16541011,-16532632,-16415327
2395,-3687589,-3679788,-3686939,-3686289,-16805994,-16819609,-16811230,-16692878
2396,-3727890,-3719440,-3726590,-3725940,-16986140,-17000803,-16991377,-16871978
2397,-3783142,-3775342,-3782492,-3781842,-17245886,-17259502,-17251123,-17128582
2398,-3818894,-3811093,-3818244,-3817594,-17407180,-17420796,-17412417,-17289876
2399,-3870245,-3861795,-3868945,-3868295,-17638648,-17653311,-17643884,-17520296
2400,-3902097,-3893646,-3901447,-3900797,-17784231,-17798894,-17789468,-17664832
2401,-3947598,-3939148,-3946948,-3946298,-17994751,-18009414,-17999988,-17873257
2402,-3976199,-3967749,-3974899,-3974899,-18124624,-18139287,-18130908,-18003130
2403,-4015851,-4007401,-4015201,-4014551,-18306865,-18322576,-18313150,-18183277
2404,-4052902,-4043802,-4051602,-4050952,-18473396,-18489107,-18479680,-18349807
2405,-4075653,-4066553,-4074353,-4073703,-18576038,-18591748,-18582322,-18451402
2406,-4106204,-4097104,-4104904,-4104254,-18719527,-18734190,-18723716,-18592796
2407,-4125055,-4115305,-4123755,-4123105,-18804363,-18820073,-18809600,-18676585
2408,-4150406,-4140656,-4149106,-4148456,-18922715,-18938426,-18926905,-18794937
2409,-4165357,-4155606,-4164057,-4162756,-18984510,-19001267,-18989746,-18856731
2410,-4184857,-4175107,-4183557,-4182907,-19076678,-19092388,-19081914,-18947852
2411,-4195908,-4186157,-4195258,-4193958,-19127998,-19143709,-19132188,-18999173
2412,-4209558,-4199808,-4208258,-4207608,-19189793,-19205503,-19193982,-19059920
2413,-4216708,-4206958,-4215408,-4214108,-19221214,-19236924,-19225403,-19091341
2414,-4223859,-4214108,-4223209,-4221909,-19256824,-19272534,-19261013,-19125904
2415,-4227109,-4217359,-4225809,-4225159,-19272534,-19288245,-19276724,-19141614
2416,-4229059,-4219309,-4227759,-4226459,-19280913,-19295576,-19285103,-19149993
2417,-4226459,-4217359,-4225809,-4224509,-19272534,-19288245,-19276724,-19141614
2418,-4223859,-4214108,-4222559,-4221259,-19255777,-19271487,-19261013,-19125904
2419,-4216058,-4206308,-4214758,-4214108,-19222261,-19237971,-19226450,-19091341
2420,-4208908,-4199158,-4207608,-4206308,-19189793,-19206551,-19196077,-19059920
2421,-4195258,-4186157,-4194608,-4193308,-19130093,-19144756,-19135330,-19000220
2422,-4184207,-4175107,-4182907,-4182257,-19078772,-19094483,-19084009,-18949947
2423,-4164057,-4154306,-4162756,-4162106,-18990794,-19005457,-18994983,-18861968
2424,-4149106,-4140006,-4148456,-4147156,-18922715,-18937378,-18927952,-18793889
2425,-4123755,-4114655,-4123105,-4121805,-18807505,-18822168,-18812742,-18680774
2426,-4104904,-4095804,-4104254,-4103604,-18722669,-18737332,-18727906,-18594890
2427,-4073703,-4065253,-4073053,-4072403,-18580227,-18593843,-18584417,-18453496
2428,-4039252,-4030802,-4038602,-4037952,-18424170,-18438833,-18429407,-18299534
2429,-4015201,-4006101,-4014551,-4013251,-18311055,-18325718,-18316292,-18186419
2430,-3974899,-3965799,-3974249,-3972949,-18128814,-18143477,-18134050,-18006272
2431,-3946298,-3937848,-3945648,-3944998,-17998941,-18012556,-18003130,-17875352
2432,-3900797,-3892346,-3900147,-3899497,-17790515,-17804131,-17795752,-17670068
2433,-3868295,-3859845,-3868295,-3867645,-17644932,-17659595,-17650169,-17525532
2434,-3817594,-3809143,-3816944,-3816293,-17411370,-17424985,-17416607,-17293018
2435,-3781842,-3774042,-3781842,-3780542,-17249028,-17262644,-17253218,-17130676
2436,-3725940,-3717490,-3725290,-3724640,-16992424,-17006040,-16996614,-16877214
2437,-3685639,-3677838,-3684989,-3684339,-16815420,-16830083,-16820657,-16702305
2438,-3624536,-3616736,-3623886,-3623236,-16532632,-16546248,-16537869,-16419517
2439,-3560184,-3551734,-3558884,-3558234,-16240417,-16252986,-16244607,-16129397
2440,-3515332,-3507532,-3514682,-3514032,-16036182,-16048750,-16040371,-15927256
2441,-3446430,-3438629,-3445130,-3444480,-15717783,-15730351,-15723020,-15610952
2442,-3398328,-3390528,-3397028,-3397028,-15500979,-15513547,-15506216,-15396243
2443,-3324225,-3316425,-3322925,-3322925,-15163728,-15175249,-15167917,-15060039
2444,-3272873,-3265723,-3271573,-3271573,-14929118,-14940639,-14934355,-14827524
2445,-3193570,-3185770,-3192270,-3192270,-14570920,-14582441,-14576157,-14472468
2446,-3139618,-3132468,-3138318,-3138318,-14324790,-14335263,-14328979,-14227385
2447,-3056415,-3049265,-3055115,-3055765,-13942502,-13954023,-13947739,-13848239
2448,-2999863,-2992713,-2998563,-2998563,-13682756,-13693230,-13687993,-13589541
2449,-2912110,-2905609,-2910810,-2911460,-13284758,-13295232,-13289995,-13194685
2450,-2822406,-2815906,-2821106,-2821756,-12874191,-12884665,-12879428,-12786213
2451,-2760654,-2754154,-2759354,-2760004,-12594545,-12605019,-12599782,-12508662
2452,-2666400,-2660550,-2665750,-2666400,-12168269,-12179790,-12174553,-12085527
2453,-2603348,-2596848,-2602048,-2602698,-11876054,-11885480,-11881291,-11795407
2454,-2505844,-2499344,-2504544,-2505194,-11431972,-11441398,-11437209,-11354467
2455,-2439542,-2433692,-2438242,-2438892,-11127189,-11136616,-11132426,-11051779
2456,-2338788,-2332938,-2337488,-2338788,-10669491,-10678918,-10674728,-10597223
2457,-2269886,-2264685,-2268585,-2269236,-10356330,-10364709,-10361567,-10286156
2458,-2165232,-2160031,-2164582,-2165232,-9880827,-9890253,-9887111,-9813796
2459,-2095029,-2089829,-2094379,-2095029,-9562428,-9570807,-9567665,-9497492
2460,-1988425,-1983225,-1987125,-1987775,-9073310,-9081689,-9078546,-9011515
2461,-1915622,-1911722,-1914972,-1915622,-8741295,-8748627,-8746532,-8681596
2462,-1805768,-1801218,-1804468,-1805118,-8240656,-8249035,-8245893,-8183051
2463,-1694614,-1689414,-1693314,-1693964,-7733732,-7740016,-7737921,-7680316
2464,-1619211,-1615311,-1618561,-1619211,-7390197,-7397528,-7395433,-7338876
2465,-1506107,-1501557,-1504157,-1505457,-6874894,-6881178,-6879083,-6827763
2466,-1429404,-1425504,-1428104,-1428754,-6524027,-6530311,-6529264,-6478991
2467,-1313050,-1309150,-1311750,-1313050,-5997203,-6002440,-6001393,-5954261
2468,-1235697,-1231797,-1233747,-1235047,-5641100,-5645289,-5645289,-5601300
2469,-1118042,-1114792,-1116742,-1118042,-5103802,-5109039,-5109039,-5068192
2470,-1039389,-1035489,-1037439,-1038739,-4746651,-4750841,-4750841,-4713136
2471,-919785,-916535,-917835,-919785,-4203070,-4206212,-4207259,-4172696
2472,-839832,-836582,-838532,-839832,-3837540,-3841729,-3843824,-3810309
2473,-720227,-716977,-718277,-720227,-3289769,-3292911,-3296053,-3266727
2474,-599323,-596723,-597373,-599973,-2736761,-2739903,-2743045,-2716861
2475,-518070,-516120,-516770,-518720,-2368089,-2371231,-2373326,-2350284
2476,-395865,-393915,-394565,-396515,-1811939,-1814034,-1817176,-1798323
2477,-315262,-312662,-313312,-315912,-1440125,-1443267,-1446409,-1429652
2478,-193058,-191108,-191108,-193708,-885023,-887117,-891307,-877691
2479,-111155,-109855,-109855,-112455,-514256,-516351,-519493,-509019
2480,11700,13000,13000,10400,48178,46083,42941,49226
2481,93603,94253,94903,92303,419992,418945,414755,418945
2482,215808,215808,217108,214508,976142,974047,969858,970905
2483,297061,297061,298361,295761,1346909,1345861,1341672,1338530
2484,418615,418615,419915,417315,1904106,1903059,1898869,1892585
2485,540820,540820,542120,539520,2458161,2458161,2452925,2443498
2486,621423,620773,622723,620123,2827881,2826833,2821597,2810076
2487,741677,741677,743627,741027,3378794,3378794,3373557,3356799
2488,822280,821630,823580,820980,3745371,3745371,3739087,3719187
2489,941885,941235,943835,941235,4291047,4291047,4285811,4262769
2490,1021188,1020538,1023138,1019888,4652388,4652388,4647151,4622014
2491,1139492,1138192,1141442,1138192,5190733,5191780,5184448,5156170
2492,1217495,1216845,1219445,1216845,5548931,5549978,5543694,5512273
2493,1333849,1332549,1336450,1332549,6082039,6083086,6075755,6042239
2494,1411852,1410552,1413802,1410552,6433953,6435000,6427669,6391011
2495,1526257,1524307,1528207,1524957,6958682,6959729,6952398,6911551
2496,1602310,1600359,1604260,1600359,7303265,7305359,7295933,7254038
2497,1714764,1712164,1716064,1712814,7817520,7820662,7812283,7765152
2498,1825918,1823318,1827218,1823968,8325491,8328633,8319207,8269981
2499,1899371,1897421,1901321,1897421,8658553,8661695,8652269,8600948
2500,2007925,2005325,2009875,2005975,9153956,9158145,9147671,9093209
2501,2079427,2076177,2080727,2077477,9477591,9480733,9471307,9414749
2502,2184731,2181481,2186681,2182781,9962520,9965662,9956236,9895489
2503,2254284,2251034,2255584,2252334,10277777,10281966,10271492,10209698
2504,2357638,2353738,2358938,2355038,10746995,10751185,10739664,10674727
2505,2424590,2421340,2425890,2422640,11054920,11060157,11048636,10981605
2506,2523394,2520144,2525344,2520794,11508429,11512618,11501097,11430924
2507,2588396,2584496,2590347,2586446,11803785,11807975,11797501,11725233
2508,2683950,2680050,2685250,2682000,12241583,12246820,12235299,12159889
2509,2777554,2773003,2778854,2774953,12667860,12673097,12660528,12583023
2510,2838656,2834756,2840606,2836706,12946459,12952743,12940174,12860575
2511,2928359,2923809,2929659,2925759,13353883,13360167,13347599,13264857
2512,2986211,2981661,2988161,2984261,13623055,13629339,13616771,13531935
2513,3072015,3066814,3073315,3069414,14012674,14018959,14006390,13918412
2514,3127267,3122066,3128567,3124667,14265089,14271373,14258805,14167684
2515,3207870,3202669,3209820,3205270,14634808,14641093,14628524,14536356
2516,3261172,3255321,3263122,3258572,14874655,14881986,14868370,14775155
2517,3337225,3331374,3339175,3335274,15223427,15230758,15217142,15120785
2518,3386626,3380776,3388576,3384676,15450704,15458036,15443373,15345968
2519,3458129,3452279,3460729,3456179,15778529,15785861,15771198,15670651
2520,3527682,3521181,3529632,3524432,16091691,16100070,16085407,15983812
2521,3571233,3565383,3573183,3568633,16293832,16301164,16287548,16183859
2522,3635586,3629085,3637536,3632986,16589188,16597567,16582904,16477121
2523,3676537,3670037,3677837,3673937,16775619,16783998,16769335,16662504
2524,3735689,3729839,3737640,3733089,17041649,17050028,17035365,16927487
2525,3773391,3766891,3775341,3770791,17214464,17222843,17208180,17097160
2526,3827343,3820193,3828643,3824093,17458500,17467926,17452216,17341195
2527,3861144,3853994,3862444,3857894,17615605,17625031,17609320,17497253
2528,3909246,3902746,3911196,3905996,17834504,17843930,17827172,17715104
2529,3939797,3932647,3941097,3936547,17974850,17983229,17967519,17853356
2530,3982699,3975548,3983999,3978799,18168612,18176991,18161281,18046071
2531,4009350,4001549,4010650,4006100,18293249,18301628,18285917,18169660
2532,4045751,4038601,4047051,4042501,18462922,18471300,18455590,18339333
2533,4079552,4072402,4081502,4076302,18616884,18625263,18608505,18491200
2534,4100353,4093203,4102303,4097103,18710099,18718478,18701720,18582321
2535,4128954,4121154,4129604,4125054,18838925,18848351,18831593,18712194
2536,4145855,4138055,4146505,4141305,18917477,18925856,18909098,18788652
2537,4167306,4159505,4168606,4164056,19020119,19028498,19011740,18891293
2538,4180956,4172506,4182906,4177706,19078771,19087150,19070392,18949946
2539,4197207,4189406,4199157,4193957,19153134,19161513,19144755,19024308
2540,4206307,4198507,4208257,4203057,19196076,19204455,19186650,19065156
2541,4216707,4208907,4218658,4213457,19243207,19251586,19234828,19113334
2542,4221908,4214757,4223208,4218658,19269391,19277770,19261012,19138471
2543,4226458,4219308,4227758,4223208,19289291,19297670,19280912,19158371
2544,4227758,4220608,4229708,4223858,19296623,19305002,19288244,19165702
2545,4225808,4218658,4228408,4223208,19290339,19298718,19281960,19159418
2546,4221908,4214757,4223208,4218658,19268344,19276723,19259965,19137424
2547,4216707,4209557,4218008,4213457,19244255,19252634,19235876,19114382
2548,4205657,4199157,4207607,4203057,19197123,19205502,19188744,19067250
2549,4196557,4190056,4198507,4193957,19154181,19163608,19146850,19025356
2550,4180306,4173806,4182256,4177706,19080866,19089245,19072487,18953088
2551,4166656,4159505,4168606,4164056,19021166,19029545,19012787,18893388
2552,4144555,4137405,4145855,4141305,18921667,18931093,18913288,18794936
2553,4127654,4120504,4129604,4124404,18845209,18853588,18836830,18718478
2554,4099053,4092553,4101003,4096453,18716384,18724762,18709052,18589653
2555,4067852,4060702,4069802,4065252,18572895,18581274,18564516,18448258
2556,4045101,4037951,4046401,4041851,18467111,18476537,18458732,18343522
2557,4008050,4000899,4009350,4004800,18297438,18305817,18289059,18174897
2558,3981399,3974248,3982699,3978149,18178039,18186418,18168612,18055497
2559,3938497,3931347,3939797,3935247,17983229,17991608,17973803,17861735
2560,3907946,3900796,3909896,3904696,17842882,17851261,17833456,17722436
2561,3859844,3853344,3861794,3856594,17623983,17632362,17615605,17505631
2562,3825393,3819543,3827993,3822793,17470021,17477353,17460595,17352716
2563,3772091,3765591,3774041,3768841,17223891,17231222,17215512,17106586
2564,3735039,3727889,3736339,3731789,17053170,17060502,17044792,16939008
2565,3675887,3668737,3677187,3672637,16786093,16792377,16776666,16672978
2566,3613485,3607635,3615435,3610885,16502257,16508541,16492831,16390189
2567,3570583,3564733,3572533,3567983,16306400,16312685,16298021,16196427
2568,3503631,3497781,3505581,3501031,16002665,16008949,15994286,15894787
2569,3457479,3451629,3459429,3454879,15790050,15796334,15782719,15683219
2570,3385976,3380126,3387926,3383376,15461178,15467462,15453847,15357489
2571,3336575,3330724,3338525,3333324,15237042,15243326,15229711,15134401
2572,3259872,3254671,3261822,3257272,14889318,14895602,14881986,14788771
2573,3207220,3201369,3208520,3203970,14649471,14654708,14641093,14549972
2574,3125967,3120766,3127267,3123367,14278705,14283942,14271373,14181300
2575,3070065,3065514,3072015,3068114,14024195,14029432,14016864,13929933
2576,2984911,2980361,2986211,2982311,13637718,13642955,13630387,13544503
2577,2926409,2921859,2928359,2924459,13370641,13374830,13362262,13279520
2578,2836706,2832806,2838656,2834756,12963216,12967406,12954837,12875238
2579,2744402,2739852,2746352,2742452,12542176,12546366,12533797,12456292
2580,2682000,2678100,2683950,2680050,12258341,12262530,12251009,12175599
2581,2586446,2582546,2587746,2584496,11820543,11824732,11813211,11739896
2582,2521444,2517544,2522744,2519494,11524139,11528328,11516807,11446634
2583,2421990,2418740,2423940,2420040,11069583,11072725,11062252,10994173
2584,2355038,2351788,2356338,2353088,10766895,10770037,10758516,10693580
2585,2252334,2248434,2253634,2249734,10297676,10300819,10290345,10227503
2586,2182781,2179531,2184081,2180831,9981373,9984515,9974041,9914341
2587,2077477,2073577,2078777,2074877,9497491,9499586,9489112,9433602
2588,2005975,2002725,2007275,2004025,9171761,9173856,9164429,9109966
2589,1897421,1894820,1898721,1895471,8677405,8679500,8670074,8618753
2590,1786916,1783666,1788216,1784966,8174671,8176766,8167339,8120208
2591,1712814,1710214,1713464,1710864,7835325,7836372,7827994,7781910
2592,1600359,1597759,1601660,1598409,7321070,7323164,7313738,7271844
2593,1524307,1522357,1525607,1522357,6976487,6976487,6968108,6929356
2594,1409902,1407952,1411202,1407952,6455948,6455948,6447569,6411958
2595,1331899,1329949,1333199,1330599,6100891,6101939,6093560,6060044
2596,1215545,1213595,1216845,1213595,5569878,5569878,5562547,5532173
2597,1136892,1135592,1138192,1135592,5208538,5208538,5202254,5173975
2598,1018588,1017938,1019888,1017288,4672288,4672288,4666003,4640867
2599,939285,938635,941235,937985,4309900,4309900,4302568,4280574
2600,819030,818380,820330,818380,3763176,3762129,3756892,3738039
2601,698776,698126,700726,698126,3213310,3211216,3205979,3191316
2602,618173,618173,619473,617523,2845686,2844639,2839402,2826833
2603,497268,497268,498568,495968,2292678,2290583,2286394,2276968
2604,415365,415365,417315,414715,1920864,1918769,1913532,1908296
2605,293811,293811,295111,293160,1365761,1363667,1359477,1356335
2606,212557,212557,213858,211257,994995,991853,987663,987663
2607,90353,91003,91653,89703,434655,431513,428371,431513
2608,9100,9750,10400,8450,62841,58652,55510,61794
2609,-113755,-113105,-112455,-114405,-495403,-498545,-501688,-492261
2610,-195008,-194358,-193708,-195658,-866170,-870359,-873502,-861981
2611,-317212,-315912,-315912,-317862,-1423367,-1428604,-1430699,-1414988
2612,-398465,-397165,-397165,-398465,-1794134,-1799371,-1801466,-1782613
2613,-520670,-518720,-519370,-521320,-2349237,-2354473,-2356568,-2334574
2614,-641575,-639624,-640274,-642225,-2902244,-2908529,-2909576,-2884439
2615,-722178,-719577,-720878,-722828,-3268822,-3275106,-3275106,-3246827
2616,-841782,-839832,-840482,-842432,-3817640,-3824972,-3824972,-3793551
2617,-921735,-919135,-920435,-922385,-4181075,-4188407,-4187359,-4153844
2618,-1041340,-1038089,-1040689,-1041990,-4723609,-4729894,-4729894,-4692189
2619,-1120642,-1116742,-1118692,-1120642,-5087045,-5093329,-5092281,-5053529
2620,-1237647,-1234397,-1236997,-1237647,-5622247,-5628531,-5627484,-5583495
2621,-1315650,-1311750,-1314350,-1315650,-5975209,-5983588,-5981493,-5935409
2622,-1432004,-1427454,-1430704,-1431354,-6503080,-6511459,-6509364,-6460138
2623,-1508057,-1504157,-1507407,-1508057,-6853947,-6861278,-6859183,-6807863
2624,-1621811,-1617261,-1620511,-1621811,-7370297,-7378676,-7376581,-7321071
2625,-1734265,-1729065,-1732965,-1733615,-7886647,-7895026,-7892931,-7834279
2626,-1808368,-1803168,-1807068,-1807718,-8224945,-8232277,-8230182,-8168388
2627,-1918222,-1913022,-1917572,-1917572,-8726632,-8735011,-8731869,-8667980
2628,-1990375,-1985175,-1989725,-1990375,-9054457,-9063883,-9060741,-8994757
2629,-2097629,-2091779,-2096329,-2096979,-9544623,-9554049,-9550907,-9481781
2630,-2167832,-2161981,-2166532,-2167182,-9866164,-9875590,-9871401,-9800180
2631,-2271836,-2265985,-2270536,-2271186,-10341667,-10350046,-10346904,-10272541
2632,-2340738,-2334888,-2340088,-2340088,-10653781,-10663207,-10659018,-10581513
2633,-2441492,-2435642,-2440192,-2440842,-11113574,-11124047,-11119858,-11039211
2634,-2507794,-2501944,-2506494,-2507144,-11417309,-11427783,-11423593,-11339804
2635,-2604648,-2598798,-2603998,-2603998,-11861391,-11870817,-11866628,-11780744
2636,-2700202,-2694351,-2699552,-2699552,-12296047,-12306520,-12302331,-12213305
2637,-2761954,-2756104,-2761304,-2761954,-12578835,-12590356,-12585119,-12495046
2638,-2854257,-2848407,-2853607,-2854257,-12997780,-13010349,-13004065,-12910849
2639,-2913410,-2907559,-2913410,-2913410,-13271142,-13282663,-13277426,-13182116
2640,-3001163,-2994663,-3000513,-3001163,-13672282,-13683803,-13677519,-13580114
2641,-3058365,-3051865,-3057715,-3057715,-13928886,-13941455,-13934123,-13835671
2642,-3140918,-3134418,-3140268,-3140918,-14309079,-14321648,-14314316,-14213769
2643,-3195520,-3188370,-3194220,-3194220,-14556257,-14568825,-14562541,-14458852
2644,-3274173,-3267673,-3273523,-3273523,-14917597,-14929118,-14921787,-14817051
2645,-3325525,-3318375,-3324875,-3324875,-15150112,-15162680,-15155349,-15048518
2646,-3399628,-3391828,-3398978,-3398978,-15488411,-15502026,-15494695,-15385769
2647,-3447080,-3439279,-3446430,-3446430,-15709404,-15721973,-15714641,-15602573
2648,-3516632,-3508832,-3515982,-3515982,-16026755,-16039324,-16031992,-15918877
2649,-3582935,-3575134,-3582285,-3582285,-16326301,-16339917,-16332585,-16216328
2650,-3625836,-3617386,-3625186,-3624536,-16524253,-16537869,-16529490,-16412185
2651,-3686939,-3678488,-3686289,-3684989,-16805994,-16820657,-16812278,-16693926
2652,-3726590,-3718140,-3725940,-3725290,-16982998,-16997661,-16989282,-16868835
2653,-3782492,-3774042,-3781842,-3781192,-17240649,-17254265,-17245886,-17123345
2654,-3818244,-3810443,-3817594,-3816944,-17402991,-17417654,-17409275,-17285686
2655,-3869595,-3860495,-3868295,-3867645,-17636553,-17651216,-17642837,-17518201
2656,-3901447,-3892996,-3900797,-3900147,-17785278,-17799942,-17791563,-17665879
2657,-3946948,-3938498,-3946298,-3945648,-17992656,-18007319,-17998941,-17870115
2658,-3975549,-3967099,-3974249,-3973599,-18121482,-18136145,-18127766,-17999988
2659,-4015201,-4006751,-4015201,-4013901,-18304771,-18319434,-18311055,-18181182
2660,-4051602,-4043152,-4050952,-4050302,-18470254,-18484917,-18475491,-18344571
2661,-4074353,-4065903,-4073703,-4073053,-18576038,-18590701,-18581275,-18451402
2662,-4105554,-4096454,-4104904,-4104254,-18718479,-18733142,-18722669,-18590701
2663,-4124405,-4115305,-4123755,-4122455,-18803316,-18819026,-18808552,-18675537
2664,-4149106,-4140006,-4149106,-4147806,-18917478,-18932141,-18922715,-18789700
2665,-4164057,-4154956,-4164057,-4162756,-18986604,-19002315,-18991841,-18858826
2666,-4184207,-4175107,-4183557,-4182907,-19077725,-19092388,-19082962,-18948899
2667,-4195258,-4186157,-4194608,-4193958,-19124856,-19140567,-19130093,-18996031
2668,-4208908,-4199808,-4208258,-4206958,-19188745,-19202361,-19192935,-19057825
2669,-4216058,-4206958,-4215408,-4214108,-19221214,-19235877,-19226450,-19090293
2670,-4223209,-4214108,-4223209,-4221909,-19256824,-19271487,-19261013,-19125904
2671,-4227759,-4218009,-4227109,-4225809,-19276724,-19291387,-19281961,-19145804
2672,-4228409,-4219309,-4228409,-4227109,-19278819,-19293482,-19283008,-19147898
2673,-4226459,-4217359,-4226459,-4225159,-19271487,-19286150,-19275677,-19140567
2674,-4223209,-4214108,-4223209,-4221909,-19257871,-19272534,-19262061,-19126951
2675,-4215408,-4206308,-4215408,-4214758,-19223308,-19237971,-19227498,-19092388
2676,-4208908,-4199808,-4207608,-4206958,-19191888,-19205503,-19196077,-19060967
2677,-4194608,-4186157,-4194608,-4193308,-19129046,-19143709,-19133235,-18999173
2678,-4184207,-4175107,-4183557,-4182907,-19079820,-19094483,-19085056,-18950994
2679,-4164057,-4154956,-4163406,-4162756,-18992888,-19006504,-18997078,-18864063
2680,-4149106,-4140656,-4148456,-4147806,-18923762,-18938426,-18927952,-18795984
2681,-4124405,-4115305,-4123105,-4122455,-18809600,-18824263,-18813789,-18681822
2682,-4095154,-4086704,-4094504,-4094504,-18679727,-18694390,-18684964,-18552996
