offset,IA,IB,IC,IN,VA,VB,VC,VN
779,-762479,-760529,-761829,-763129,-6936688,-6944020,-6941925,-6889557
780,-975687,-973087,-975037,-976337,-8883737,-8892116,-8887926,-8822990
781,-1153144,-1149894,-1151844,-1152494,-10498771,-10507150,-10504008,-10426503
782,-1292249,-1288999,-1291599,-1292249,-11774460,-11784934,-11779697,-11695908
783,-1376102,-1372852,-1374802,-1376102,-12540083,-12551604,-12546367,-12456293
784,-1409903,-1406003,-1408603,-1409903,-12844865,-12856386,-12850102,-12757934
785,-1387802,-1383902,-1385852,-1386502,-12649008,-12658435,-12653198,-12562077
786,-1313700,-1310450,-1312400,-1313700,-11978696,-11989169,-11983933,-11895954
787,-1191495,-1188245,-1190195,-1191495,-10866396,-10876869,-10871633,-10793080
788,-1015989,-1012738,-1014689,-1015989,-9258693,-9267072,-9263930,-9195851
789,-809281,-806681,-807331,-809281,-7378676,-7384960,-7382865,-7327355
790,-573322,-570722,-571372,-573322,-5223202,-5229486,-5228439,-5187591
791,-302262,-300312,-300312,-302262,-2752472,-2756661,-2758756,-2733619
792,-32502,-31852,-30552,-33152,-290120,-293262,-295357,-288025
793,238558,239208,239858,237908,2179563,2178515,2173279,2164900
794,512869,513519,514819,512219,4684856,4684856,4678572,4653435
795,755328,754678,757278,754028,6895840,6896888,6888509,6848709
796,969836,968536,971136,968536,8849173,8851268,8840794,8788426
797,1155093,1153793,1157043,1154443,10550091,10552186,10541712,10477823
798,1288348,1287048,1289648,1287048,11765033,11769222,11758748,11685433
799,1373501,1371551,1374801,1372201,12544271,12549508,12537987,12459435
800,1408602,1406002,1409902,1407302,12861622,12865812,12853243,12773644
801,1387801,1385201,1388452,1385851,12675191,12679381,12666812,12588260
802,1314999,1313699,1316299,1313699,12019542,12023731,12012210,11935753
803,1186944,1184994,1188244,1185644,10845448,10848590,10838116,10771085
804,1019888,1017938,1020538,1018588,9319439,9321534,9312108,9255550
805,802130,801480,803430,801480,7344112,7345159,7335733,7292791
806,565521,565521,566821,564871,5182354,5182354,5176069,5145696
807,307461,307461,309411,306811,2829975,2828928,2823691,2810076
808,24700,25350,26000,24050,246130,241940,238798,242988
809,-245710,-245060,-245060,-247010,-2222506,-2226695,-2228790,-2208890
810,-508320,-506369,-507019,-508320,-4610494,-4616778,-4616778,-4579073
811,-762479,-759879,-760529,-762479,-6931452,-6938783,-6936688,-6884320
812,-975687,-973087,-974387,-975687,-8879547,-8887926,-8883737,-8819848
813,-1152494,-1149244,-1151194,-1152494,-10497724,-10508198,-10502961,-10426503
814,-1292249,-1288999,-1290949,-1292249,-11773413,-11783886,-11778649,-11693813
815,-1376102,-1372202,-1374802,-1376102,-12543225,-12553698,-12547414,-12458388
816,-1409903,-1406003,-1408603,-1409253,-12844865,-12854292,-12849055,-12756887
817,-1387152,-1383902,-1385852,-1387152,-12649008,-12660529,-12653198,-12564172
818,-1314350,-1310450,-1313050,-1313700,-11979743,-11990217,-11984980,-11898049
819,-1192145,-1188895,-1190195,-1191495,-10866396,-10875822,-10870585,-10792033
820,-1015989,-1012738,-1015339,-1015989,-9262882,-9271261,-9268119,-9200041
821,-809931,-806681,-807981,-809281,-7382865,-7389149,-7387055,-7331544
822,-573972,-571372,-572022,-573972,-5227391,-5233675,-5233675,-5191781
823,-302912,-300962,-300962,-302912,-2756661,-2760850,-2761898,-2737808
824,-33152,-32502,-31852,-33802,-294310,-298499,-300594,-293262
825,237908,238558,239208,237258,2174326,2173279,2169089,2159663
826,512219,512869,514169,512219,4681714,4681714,4675430,4649246
827,754678,754028,755978,754028,6892698,6893745,6886414,6845567
828,969836,968536,971136,968536,8846031,8849173,8838699,8786331
829,1155743,1153793,1156393,1153793,10545902,10549044,10538570,10473634
830,1288348,1286398,1289648,1287048,11761891,11767127,11754559,11682291
831,1373501,1370901,1374801,1372201,12543224,12547413,12535892,12458387
832,1408602,1406652,1409902,1407302,12860575,12865812,12854291,12773644
833,1387151,1385201,1389102,1386501,12675191,12680428,12667860,12589308
834,1309799,1308499,1311749,1309149,11973458,11978695,11966126,11891764
835,1186944,1184994,1188894,1186294,10848590,10851732,10841258,10774227
836,1019888,1018588,1021188,1018588,9323629,9325723,9316297,9258692
837,802780,802130,804080,801480,7347254,7347254,7339922,7295933
838,566171,566171,567471,564871,5186543,5186543,5180259,5150933
839,308111,308111,309411,306811,2834165,2832070,2826833,2814265
840,25350,25350,26650,24700,252414,249272,246130,249272
841,-245710,-244410,-244410,-246360,-2219364,-2223553,-2225648,-2204700
842,-507670,-505719,-506369,-508320,-4608399,-4614684,-4614684,-4578026
843,-761829,-759229,-759879,-761829,-6929357,-6936688,-6934594,-6881178
844,-975687,-973087,-973737,-975687,-8876405,-8884784,-8880595,-8815658
845,-1152494,-1149244,-1151194,-1151844,-10494582,-10504008,-10498771,-10422314
846,-1292249,-1288349,-1290949,-1291599,-11773413,-11783886,-11778649,-11693813
847,-1376102,-1372202,-1374802,-1375452,-12542177,-12553698,-12547414,-12457341
848,-1409903,-1406003,-1408603,-1409253,-12845913,-12856386,-12850102,-12758981
849,-1387152,-1383902,-1385852,-1387802,-12650056,-12659482,-12654245,-12564172
850,-1314350,-1311100,-1313050,-1313700,-11980790,-11992311,-11986027,-11899096
851,-1192145,-1188895,-1190845,-1192145,-10868491,-10877917,-10873727,-10795175
852,-1016639,-1013388,-1015339,-1016639,-9266025,-9274403,-9271261,-9203183
853,-809931,-807981,-808631,-809931,-7386007,-7393339,-7391244,-7335734
854,-573972,-572022,-572672,-573972,-5232628,-5237865,-5237865,-5195970
855,-302912,-300962,-300962,-303562,-2760850,-2763993,-2766087,-2741998
856,-33152,-32502,-31852,-33802,-301641,-303736,-306878,-298499
857,237908,237908,238558,236608,2172231,2171184,2165947,2157568
858,512869,512219,514169,511569,4675430,4675430,4669146,4644009
859,754028,754028,755978,753378,6888509,6890603,6882224,6842425
860,968536,967886,970486,967886,8842889,8844983,8836605,8782142
861,1155093,1153143,1155743,1153143,10546949,10549044,10538570,10474681
862,1288348,1285748,1289648,1286398,11760843,11765033,11753512,11681244
863,1376751,1373501,1377401,1374801,12570455,12574645,12563124,12484571
864,1408602,1406002,1409902,1407302,12862669,12866859,12855338,12775738
865,1387801,1385851,1389102,1385851,12677286,12680428,12668907,12590355
866,1310449,1309149,1311749,1309149,11977647,11980789,11969268,11894906
867,1187594,1185644,1188894,1186294,10851732,10854874,10844400,10777369
868,1020538,1019238,1021838,1018588,9327818,9330960,9320486,9263929
869,802780,802780,804730,802130,7352491,7353538,7345159,7303265
870,566821,566171,568121,566171,5190733,5190733,5183401,5155122
871,308111,308111,310061,307461,2837307,2835212,2829975,2816360
872,25350,26000,26650,25350,255556,252414,249272,252414
873,-245710,-243760,-243760,-245710,-2217269,-2221458,-2222506,-2201558
874,-507019,-505069,-505719,-507670,-4603163,-4609447,-4610494,-4572789
875,-761829,-758579,-760529,-761179,-6923073,-6930404,-6928309,-6876989
876,-975037,-971787,-973737,-975037,-8873263,-8880595,-8877453,-8812516
877,-1151844,-1148594,-1151194,-1151844,-10491440,-10500866,-10496677,-10420219
878,-1292249,-1288349,-1290949,-1291599,-11769223,-11779697,-11775507,-11689623
879,-1376102,-1371552,-1374802,-1376102,-12542177,-12552651,-12547414,-12457341
880,-1409903,-1406003,-1408603,-1409253,-12844865,-12855339,-12850102,-12757934
881,-1387802,-1383902,-1386502,-1387152,-12652150,-12662624,-12656340,-12566267
882,-1314350,-1311100,-1313050,-1314350,-11984980,-11994406,-11990217,-11902238
883,-1192145,-1188895,-1190845,-1192145,-10871633,-10881059,-10875822,-10797270
884,-1017289,-1014038,-1015339,-1016639,-9271261,-9279640,-9276498,-9208420
885,-810581,-807981,-809281,-809931,-7389149,-7396481,-7394386,-7337829
886,-574622,-572022,-572672,-573972,-5237865,-5243102,-5243102,-5201207
887,-303562,-301612,-302262,-303562,-2762945,-2767135,-2769229,-2744093
888,-33802,-33152,-32502,-34452,-303736,-306878,-310020,-301641
889,236608,237258,238558,235958,2166994,2165947,2160710,2152331
890,511569,511569,513519,511569,4672288,4672288,4664956,4640867
891,754028,753378,755328,752728,6884319,6885367,6876988,6838235
892,978286,976986,979586,976986,8929820,8931915,8923536,8869073
893,1154443,1153143,1155743,1153143,10540665,10543807,10533333,10469444
894,1287698,1286398,1288998,1286398,11758748,11762938,11751417,11679149
895,1376101,1374151,1377401,1374801,12570455,12574645,12563124,12484571
896,1408602,1406652,1409902,1407302,12862669,12866859,12855338,12774691
897,1387801,1385851,1389102,1386501,12676239,12680428,12667860,12589308
898,1311099,1309149,1312399,1309149,11979742,11982884,11972411,11897000
899,1187594,1186294,1188894,1186294,10851732,10855921,10844400,10778416
900,1020538,1019238,1021838,1018588,9327818,9329913,9320486,9263929
901,803430,802780,804730,802780,7354585,7355633,7347254,7304312
902,566821,566821,568121,566821,5193875,5193875,5186543,5158264
903,308761,308761,310061,308111,2845686,2844639,2839402,2825786
904,26000,27301,27301,25350,259746,256604,252414,256604
905,-245060,-243110,-243760,-245060,-2212032,-2216221,-2218316,-2197369
906,-507019,-504419,-505719,-507019,-4596878,-4603163,-4603163,-4566505
907,-761179,-757929,-759879,-761179,-6918883,-6927262,-6925167,-6872799
908,-974387,-971787,-973087,-974387,-8870121,-8878500,-8875358,-8810421
909,-1151844,-1148594,-1150544,-1151844,-10488298,-10496677,-10493534,-10416030
910,-1291599,-1287699,-1290299,-1291599,-11766081,-11775507,-11771318,-11686481
911,-1376102,-1371552,-1374802,-1375452,-12539035,-12549509,-12543225,-12455246
912,-1409253,-1406003,-1407953,-1409253,-12844865,-12855339,-12849055,-12757934
913,-1387802,-1384552,-1386502,-1387152,-12647961,-12658435,-12652150,-12563125
914,-1314350,-1311100,-1313700,-1314350,-11988122,-11997548,-11993359,-11906428
915,-1192145,-1189545,-1191495,-1192795,-10875822,-10884201,-10880012,-10802507
916,-1017289,-1014038,-1015989,-1017289,-9270214,-9277546,-9274403,-9207372
917,-811231,-808631,-809931,-810581,-7395433,-7401718,-7399623,-7345160
918,-562272,-560321,-560972,-562922,-5126844,-5131034,-5132081,-5092281
919,-303562,-302262,-302262,-304212,-2771324,-2775514,-2776561,-2752472
920,-35102,-33152,-33152,-35102,-311067,-314210,-318399,-310020
921,250259,250259,250909,248959,2284299,2283252,2279062,2268589
922,510919,511569,512869,510919,4669146,4670193,4662861,4637725
923,753378,753378,755328,752728,6881177,6882224,6873846,6834046
924,977636,976986,979586,976986,8926678,8929820,8919346,8865931
925,1154443,1152493,1155743,1153143,10538570,10541712,10530191,10466302
926,1287698,1285098,1288998,1286398,11754559,11757701,11746180,11674959
927,1376101,1374151,1377401,1374801,12568360,12573597,12561029,12483524
928,1408602,1406652,1409902,1407302,12862669,12867906,12854291,12775738
929,1387801,1385201,1389102,1386501,12677286,12681476,12669955,12591402
930,1311099,1309149,1312399,1309149,11978695,11981837,11970316,11895953
931,1188244,1186294,1189544,1186944,10856969,10860111,10849637,10782606
932,1020538,1019888,1022488,1019238,9334102,9335150,9325723,9269166
933,804080,804080,805380,802780,7358775,7360869,7351443,7307454
934,567471,567471,568771,566821,5199111,5199111,5192827,5163501
935,309411,309411,310711,308761,2846733,2844639,2839402,2826833
936,26650,27951,28601,25350,263935,260793,256604,261840
937,-244410,-242460,-242460,-245710,-2204700,-2208890,-2210985,-2190037
938,-506369,-504419,-505069,-507019,-4593736,-4600021,-4598973,-4563363
939,-760529,-757929,-759229,-760529,-6915741,-6924120,-6922025,-6869657
940,-974387,-971137,-973087,-974387,-8865932,-8874311,-8870121,-8806232
941,-1151844,-1147944,-1150544,-1151194,-10486203,-10495629,-10491440,-10413935
942,-1291599,-1287699,-1290299,-1290949,-11765034,-11775507,-11770270,-11685434
943,-1375452,-1372202,-1374802,-1375452,-12539035,-12549509,-12544272,-12454199
944,-1409253,-1406003,-1408603,-1409903,-12844865,-12855339,-12849055,-12757934
945,-1387802,-1383902,-1386502,-1387802,-12651103,-12662624,-12656340,-12565219
946,-1314350,-1311100,-1313700,-1314350,-11986027,-11995454,-11990217,-11903286
947,-1185645,-1181745,-1184995,-1185645,-10810886,-10819264,-10815075,-10736523
948,-1017289,-1014689,-1016639,-1017289,-9277546,-9284877,-9281735,-9214704
949,-811231,-808631,-809931,-811881,-7397528,-7402765,-7401718,-7346207
950,-562922,-560972,-561622,-562922,-5131034,-5136271,-5136271,-5096471
951,-304212,-302912,-302912,-304862,-2774466,-2779703,-2780750,-2755614
952,-35102,-33802,-33802,-35752,-315257,-317352,-321541,-313162
953,249609,250259,250909,248309,2280110,2279062,2273825,2265447
954,511569,510919,512869,509619,4661814,4662861,4655530,4630393
955,753378,752728,754678,751428,6874893,6876988,6868609,6828809
956,977636,976336,978936,976336,8922488,8924583,8915157,8861741
957,1154443,1152493,1155093,1152493,10533333,10537523,10526002,10462113
958,1287698,1285748,1288348,1285748,11755606,11759796,11746180,11674959
959,1375451,1374151,1376751,1374151,12566266,12570455,12557887,12480382
960,1408602,1406652,1409902,1407302,12860575,12865812,12853243,12773644
961,1387801,1385851,1389102,1385851,12679381,12684618,12672049,12593497
962,1311099,1309149,1312399,1309799,11979742,11982884,11971363,11897000
963,1188244,1186294,1189544,1186944,10860111,10862205,10852779,10785748
964,1021188,1019888,1022488,1019888,9335150,9337244,9327818,9271260
965,804730,804080,806030,802780,7364012,7365059,7357727,7313738
966,568121,567471,569421,566821,5205396,5204348,5198064,5169785
967,310061,310061,311361,308761,2853017,2850923,2845686,2832070
968,27301,27951,28601,26000,268125,264982,261840,266030
969,-243760,-242460,-242460,-244410,-2199464,-2204700,-2205748,-2185848
970,-505719,-503769,-504419,-506369,-4588500,-4594784,-4594784,-4558126
971,-760529,-757929,-759229,-759879,-6911552,-6918883,-6917836,-6865468
972,-973737,-971137,-972437,-974387,-8863837,-8871169,-8868026,-8803090
973,-1151194,-1147944,-1149894,-1151194,-10485156,-10494582,-10490392,-10412887
974,-1290949,-1287699,-1289649,-1290949,-11765034,-11774460,-11769223,-11684387
975,-1375452,-1372202,-1374152,-1375452,-12537988,-12547414,-12542177,-12453151
976,-1409903,-1406653,-1408603,-1409903,-12848007,-12859528,-12852197,-12761076
977,-1387802,-1384552,-1386502,-1387802,-12654245,-12664719,-12659482,-12567314
978,-1315000,-1311750,-1313700,-1314350,-11989169,-11998596,-11994406,-11907475
979,-1186295,-1183045,-1184995,-1185645,-10812980,-10822407,-10818217,-10739665
980,-1017939,-1015339,-1016639,-1018589,-9279640,-9286972,-9283830,-9215751
981,-811881,-809281,-809931,-811881,-7402765,-7408002,-7405907,-7351444
982,-563572,-560972,-561622,-563572,-5135223,-5140460,-5140460,-5099613
983,-304862,-303562,-303562,-305512,-2777608,-2782845,-2783892,-2758756
984,-35752,-34452,-34452,-36402,-318399,-321541,-324683,-315257
985,248309,249609,250259,248309,2274873,2272778,2268589,2259162
986,510269,510269,511569,508969,4660767,4660767,4653435,4629346
987,752728,752078,754028,751428,6872798,6873846,6865467,6826714
988,976986,976336,978936,975686,8919346,8921441,8912015,8858599
989,1153793,1152493,1155093,1151843,10531239,10535428,10524954,10461065
990,1287048,1285098,1288998,1285098,11752464,11755606,11745133,11672865
991,1376101,1374151,1376751,1374151,12564171,12569408,12556839,12479334
992,1408602,1406652,1409902,1406652,12863717,12867906,12855338,12776786
993,1387801,1385851,1389102,1386501,12678333,12683570,12671002,12592450
994,1311099,1309149,1313049,1309799,11982884,11987074,11975553,11900142
995,1188894,1186944,1190194,1186944,10861158,10863253,10851732,10786795
996,1021838,1020538,1023138,1019888,9338292,9340386,9330960,9274402
997,805380,804080,806680,803430,7367154,7369248,7360869,7317928
998,568771,568771,570071,566821,5206443,5207490,5200159,5171880
999,310061,310711,312011,309411,2857207,2855112,2849875,2837307
1000,27951,28601,29251,27301,274409,270219,267077,271267
1001,-243110,-241810,-241810,-243760,-2197369,-2201558,-2203653,-2182706
1002,-505719,-503119,-504419,-505719,-4586405,-4591642,-4591642,-4554984
1003,-759879,-757279,-757929,-759879,-6907362,-6914694,-6912599,-6861278
1004,-973737,-970487,-971787,-973737,-8856505,-8864884,-8861742,-8797853
1005,-1158994,-1155744,-1157044,-1158994,-10550092,-10559518,-10555329,-10479919
1006,-1290949,-1287699,-1289649,-1290949,-11762939,-11771318,-11767128,-11683339
1007,-1375452,-1371552,-1374152,-1375452,-12534846,-12545319,-12540083,-12451057
1008,-1409903,-1406003,-1408603,-1409903,-12849055,-12859528,-12853244,-12762124
1009,-1388453,-1383902,-1386502,-1387802,-12654245,-12663671,-12659482,-12568361
1010,-1315000,-1311100,-1313700,-1315000,-11990217,-11999643,-11996501,-11908522
1011,-1186295,-1183045,-1184345,-1186295,-10812980,-10821359,-10817170,-10740712
1012,-1018589,-1015339,-1016639,-1017939,-9282782,-9290114,-9286972,-9219941
1013,-811881,-809281,-810581,-811881,-7405907,-7413239,-7411144,-7354586
1014,-564222,-561622,-562272,-564222,-5138365,-5143602,-5143602,-5102755
1015,-305512,-303562,-304212,-305512,-2784940,-2789129,-2790177,-2766087
1016,-35752,-35102,-35102,-37052,-322588,-325731,-329920,-320494
1017,248959,248959,250259,247659,2270683,2270683,2265447,2257068
1018,509619,510269,511569,508969,4654482,4655530,4649246,4623062
1019,752078,752078,754028,750778,6867561,6868609,6860230,6820430
1020,976986,976336,978286,975686,8918299,8920394,8910967,8857552
1021,1153143,1151843,1154443,1151843,10531239,10534381,10523907,10460018
1022,1287048,1285098,1288348,1285098,11753512,11756654,11745133,11673912
1023,1375451,1373501,1377401,1374151,12564171,12568360,12556839,12479334
1024,1408602,1406652,1410552,1406652,12861622,12865812,12853243,12773644
1025,1387801,1385851,1389102,1386501,12681476,12685665,12673097,12594544
1026,1311749,1309799,1313049,1310449,11984979,11988121,11976600,11902237
1027,1188244,1187594,1190194,1186944,10865347,10867442,10856969,10790985
1028,1021838,1020538,1023138,1020538,9344576,9345623,9337244,9279639
1029,805380,804730,806680,804080,7371343,7372390,7362964,7320022
1030,569421,568771,570721,568121,5211680,5211680,5204348,5175022
1031,310711,311361,312011,310711,2859302,2858254,2853017,2839402
1032,28601,28601,29901,27951,278598,276503,272314,275456
1033,-242460,-241810,-241160,-243110,-2193179,-2197369,-2199464,-2178516
1034,-517420,-515470,-515470,-518070,-4697425,-4702662,-4702662,-4666004
1035,-759229,-755979,-757279,-759229,-6905267,-6913646,-6911552,-6860231
1036,-973087,-970487,-971787,-973087,-8855458,-8863837,-8861742,-8796806
1037,-1158344,-1155094,-1157044,-1158344,-10549045,-10559518,-10555329,-10478871
1038,-1290299,-1287049,-1289649,-1290299,-11759797,-11769223,-11765034,-11681245
1039,-1375452,-1371552,-1374152,-1375452,-12534846,-12544272,-12539035,-12450009
1040,-1409903,-1406003,-1408603,-1409903,-12849055,-12859528,-12854292,-12762124
1041,-1387802,-1384552,-1386502,-1387802,-12654245,-12664719,-12659482,-12569409
1042,-1315000,-1311750,-1313700,-1315000,-11993359,-12002785,-11998596,-11910617
1043,-1186295,-1183045,-1184995,-1186295,-10816122,-10824501,-10821359,-10742807
1044,-1018589,-1015989,-1017289,-1018589,-9288019,-9296398,-9293256,-9225177
1045,-812531,-809931,-810581,-813181,-7410097,-7416381,-7415333,-7359823
1046,-564872,-562922,-562922,-564872,-5143602,-5148839,-5149886,-5107992
1047,-306162,-304862,-304862,-306162,-2787035,-2791224,-2793319,-2768182
1048,-36402,-35752,-35102,-37052,-327825,-329920,-333062,-325731
1049,248309,248309,248959,247659,2264399,2263352,2258115,2249736
1050,509619,509619,511569,508969,4650293,4650293,4642961,4618872
1051,752078,751428,753378,750778,6864419,6866514,6858135,6818335
1052,976986,975686,978286,975036,8912015,8915157,8906778,8853362
1053,1153143,1151193,1155093,1151193,10527049,10530191,10519718,10454781
1054,1287048,1284448,1288348,1285098,11750370,11753512,11743038,11670770
1055,1376101,1373501,1377401,1374151,12563124,12566266,12554745,12477240
1056,1408602,1406652,1409902,1407302,12862669,12866859,12854291,12774691
1057,1388452,1385851,1389102,1386501,12679381,12684618,12672049,12593497
1058,1311749,1309799,1313049,1310449,11989168,11991263,11979742,11906427
1059,1188894,1187594,1190194,1187594,10866395,10868490,10856969,10793079
1060,1013387,1011437,1014037,1011437,9259739,9261834,9251360,9196898
1061,806030,805380,807330,804730,7375533,7376580,7368201,7325259
1062,569421,569421,570721,568121,5216917,5216917,5209585,5180259
1063,298361,298361,299661,297061,2743044,2740950,2735713,2723144
1064,29251,29901,30551,27951,283835,280693,277551,281740
1065,-241810,-240510,-241160,-243110,-2187943,-2193179,-2194227,-2174327
1066,-516770,-515470,-515470,-517420,-4693236,-4698473,-4698473,-4661815
1067,-758579,-756629,-757279,-758579,-6900031,-6907362,-6905267,-6854994
1068,-972437,-969837,-971787,-973087,-8851269,-8859648,-8857553,-8793664
1069,-1157694,-1155094,-1156394,-1158344,-10546950,-10557424,-10552187,-10476777
1070,-1290299,-1287049,-1289649,-1290949,-11758749,-11768176,-11763986,-11679150
1071,-1374802,-1371552,-1374152,-1375452,-12534846,-12544272,-12539035,-12448962
1072,-1409253,-1406003,-1409253,-1409903,-12845913,-12857434,-12851149,-12760029
1073,-1387802,-1384552,-1387152,-1387802,-12656340,-12667861,-12661577,-12571503
1074,-1315000,-1311750,-1314350,-1315650,-11994406,-12004880,-11999643,-11912712
1075,-1186945,-1183045,-1185645,-1186945,-10818217,-10827643,-10823454,-10745949
1076,-1018589,-1015989,-1017289,-1019239,-9289067,-9298493,-9294303,-9227272
1077,-813181,-810581,-811231,-813181,-7414286,-7421618,-7419523,-7362965
1078,-564872,-563572,-563572,-565522,-5148839,-5154076,-5154076,-5113229
1079,-306162,-304862,-304862,-306162,-2793319,-2796461,-2798556,-2774466
1080,-37052,-36402,-35752,-37702,-335157,-336204,-340394,-332015
1081,247009,247659,248959,246359,2260210,2259162,2253926,2245547
1082,508969,508969,510919,508319,4646104,4646104,4639819,4614683
1083,751428,750128,753378,750128,6861277,6862325,6853946,6815193
1084,976336,975036,977636,975036,8907825,8910967,8901541,8849173
1085,1153143,1151193,1154443,1151193,10523907,10528096,10516575,10451639
1086,1286398,1284448,1287698,1284448,11749322,11752464,11740943,11669723
1087,1376101,1373501,1376751,1373501,12562076,12567313,12553697,12477240
1088,1408602,1406652,1409902,1407302,12861622,12866859,12853243,12773644
1089,1385851,1383901,1387151,1383901,12658434,12661576,12649007,12572550
1090,1312399,1310449,1313049,1309799,11989168,11991263,11980789,11906427
1091,1189544,1187594,1190844,1188244,10871632,10873726,10863253,10797269
1092,1013387,1012087,1014688,1012087,9261834,9263929,9254503,9198992
1093,806030,805380,807980,805380,7378675,7380769,7372390,7329449
1094,570071,569421,571371,568771,5222153,5222153,5214822,5185496
1095,299011,299011,299661,298361,2750376,2749328,2743044,2731523
1096,29251,30551,31201,28601,286977,283835,280693,284882
1097,-241810,-239859,-240510,-241810,-2182706,-2187943,-2187943,-2169090
1098,-516770,-514820,-515470,-517420,-4686952,-4692189,-4692189,-4655531
1099,-757929,-755979,-757279,-758579,-6895841,-6903173,-6902125,-6849757
1100,-972437,-969837,-971137,-972437,-8848127,-8857553,-8853363,-8788427
1101,-1157694,-1154444,-1156394,-1158344,-10544855,-10553234,-10549045,-10472587
1102,-1290299,-1287049,-1288999,-1290299,-11758749,-11768176,-11762939,-11678102
1103,-1374802,-1371552,-1374152,-1375452,-12534846,-12545319,-12539035,-12450009
1104,-1409903,-1406003,-1408603,-1409903,-12849055,-12859528,-12853244,-12761076
1105,-1388453,-1384552,-1387152,-1387802,-12655293,-12665766,-12660529,-12569409
1106,-1315650,-1311750,-1314350,-1315650,-11996501,-12005927,-12000690,-11913759
1107,-1186945,-1183695,-1186295,-1186945,-10823454,-10831833,-10828691,-10750138
1108,-1019239,-1016639,-1017939,-1019239,-9293256,-9301635,-9298493,-9229367
1109,-813181,-810581,-811881,-813831,-7416381,-7423712,-7421618,-7366107
1110,-565522,-563572,-564222,-565522,-5153028,-5158265,-5158265,-5118465
1111,-306812,-305512,-305512,-307462,-2796461,-2799603,-2801698,-2776561
1112,-37702,-37052,-36402,-39002,-338299,-339346,-342488,-335157
1113,247009,247009,248309,245709,2257068,2256020,2250783,2240310
1114,508969,508319,510269,507669,4642961,4642961,4635630,4611541
1115,750778,750778,752728,749478,6857088,6858135,6849756,6809956
1116,976336,975036,976986,974386,8903636,8907825,8897352,8844983
1117,1152493,1151193,1153793,1150543,10521812,10526002,10514481,10449544
1118,1291598,1289648,1293548,1290298,11796454,11799596,11788075,11715807
1119,1375451,1373501,1376751,1373501,12562076,12566266,12554745,12477240
1120,1408602,1406002,1409902,1406652,12861622,12865812,12853243,12774691
1121,1385851,1383901,1387151,1383901,12661576,12664718,12653197,12575692
1122,1311749,1310449,1313699,1310449,11991263,11995453,11983932,11909569
1123,1188894,1188244,1191494,1188244,10871632,10874774,10864300,10798316
1124,1013387,1012087,1015338,1012087,9264976,9267071,9258692,9202134
1125,806680,806030,808630,805380,7382864,7383911,7375533,7331543
1126,570721,569421,572021,569421,5226343,5225296,5217964,5189685
1127,299011,300311,300961,297711,2753518,2752471,2747234,2734665
1128,29901,30551,31201,29251,294309,291167,288024,292214
1129,-241160,-239859,-239859,-241810,-2179564,-2183753,-2185848,-2165948
1130,-516120,-514170,-514820,-516120,-4682762,-4687999,-4687999,-4652389
1131,-757929,-755329,-755979,-757929,-6892699,-6898983,-6896889,-6846615
1132,-972437,-969187,-970487,-971787,-8844984,-8853363,-8850221,-8786332
1133,-1157694,-1153794,-1155744,-1157044,-10541713,-10550092,-10546950,-10470492
1134,-1290299,-1286399,-1288999,-1290299,-11755607,-11765034,-11759797,-11676008
1135,-1374802,-1371552,-1373502,-1374802,-12534846,-12544272,-12537988,-12448962
1136,-1409903,-1406003,-1408603,-1409253,-12848007,-12857434,-12852197,-12760029
1137,-1388453,-1384552,-1387152,-1387802,-12658435,-12667861,-12663671,-12572551
1138,-1315650,-1311750,-1314350,-1315650,-11997548,-12006975,-12001738,-11914807
1139,-1187595,-1183695,-1185645,-1187595,-10826596,-10834975,-10830785,-10752233
1140,-1019889,-1016639,-1018589,-1019889,-9296398,-9303730,-9300588,-9232509
1141,-813831,-811231,-812531,-813831,-7421618,-7426854,-7424760,-7370297
1142,-565522,-563572,-564222,-566172,-5157218,-5162455,-5161407,-5121608
1143,-307462,-306162,-306812,-308112,-2802745,-2805887,-2807982,-2782845
1144,-38352,-37052,-37052,-39002,-345630,-347725,-350867,-342488
1145,246359,247009,247659,245059,2252878,2251831,2247641,2237168
1146,507669,507669,509619,507018,4637725,4638772,4632488,4606304
1147,761828,761178,763128,760528,6956587,6958682,6950303,6909456
1148,975686,974386,976986,974386,8900494,8903636,8894210,8840794
1149,1152493,1150543,1153793,1150543,10518670,10521812,10511339,10446402
1150,1291598,1289648,1293548,1289648,11793311,11798548,11785980,11713712
1151,1375451,1372851,1376751,1373501,12561029,12564171,12552650,12474098
1152,1408602,1406652,1409902,1406652,12859527,12863717,12852196,12772596
1153,1385851,1383901,1387801,1384551,12662623,12666812,12655292,12577787
1154,1312399,1310449,1313699,1311099,11992310,11994405,11983932,11909569
1155,1189544,1188894,1191494,1188244,10873726,10876868,10865347,10799364
1156,1014037,1012737,1015338,1012737,9268118,9269166,9260787,9204229
1157,807330,806030,808630,806030,7387054,7387054,7378675,7336780
1158,570721,571371,572671,570071,5231580,5230532,5223201,5193875
1159,299661,299661,300961,298361,2756660,2755613,2750376,2737807
1160,30551,31201,31851,29251,298498,296403,292214,296403
1161,-240510,-239209,-239209,-241160,-2171185,-2175374,-2176422,-2157569
1162,-515470,-513520,-514820,-516120,-4677525,-4682762,-4682762,-4646105
1163,-757279,-754679,-755979,-757279,-6888510,-6895841,-6893746,-6842426
1164,-971787,-969187,-970487,-971787,-8842890,-8851269,-8848127,-8783190
